time_s,theta_x_rad,theta_y_rad,theta_z_rad,omega_x_rad_s,omega_y_rad_s,omega_z_rad_s,torque_x_Nm,torque_y_Nm,torque_z_Nm
86.10000000000001,-5.4371852468258566e-05,3.7832611441442867e-05,2.8089441055707254e-06,1.0895975588614962e-05,3.5835385373007646e-05,2.3479049338468797e-07,2.303796820863891e-05,-0.00010074918210440235,-2.7671313146206986e-06
86.2,-5.3260549378599696e-05,4.1331202595494323e-05,2.829027234570162e-06,1.1113030896588732e-05,3.498591154051457e-05,2.0083128999436353e-07,2.1705530797376928e-05,-0.00010193685989916959,-2.7167362712259563e-06
86.30000000000001,-5.212886391123112e-05,4.4743929761914596e-05,2.845779258110042e-06,1.1316854673685755e-05,3.4127271664202697e-05,1.6752023539880282e-07,2.0382377709702293e-05,-0.0001030367851574246,-2.6648843676448566e-06
86.4,-5.097810906208093e-05,4.806994885571992e-05,2.8592667018033156e-06,1.1507548491501888e-05,3.326019093805322e-05,1.3487443693273234e-07,1.9069381781613386e-05,-0.00010404968713793706,-2.611663877285639e-06
86.5,-4.980958682266408e-05,5.1308487665391336e-05,2.8695576927024536e-06,1.1685222394168498e-05,3.23853880967142e-05,1.0290990899138087e-07,1.776739026666097e-05,-0.00010497634096068238,-2.5571622353081173e-06
86.60000000000001,-4.862458735857744e-05,5.44588451697913e-05,2.876721851136411e-06,1.1849994640866441e-05,3.150357504399969e-05,7.16415843395718e-08,1.647722466979427e-05,-0.00010581756632574148,-2.501465972144725e-06
86.7,-4.7424388213885665e-05,5.752039081900475e-05,2.880830183758383e-06,1.2001991446917732e-05,3.061545649213442e-05,4.108332621971839e-08,1.519968060512907e-05,-0.00010657422622383242,-2.444660649588273e-06
86.80000000000001,-4.621025354151662e-05,6.049256378018529e-05,2.881954977881047e-06,1.2141346723690463e-05,2.9721729611805484e-05,1.1247941226641599e-08,1.393552767727307e-05,-0.00010724722563947264,-2.3868307994461435e-06
86.9,-4.498343335976174e-05,6.337487214949271e-05,2.8801696971727634e-06,1.2268201817548787e-05,2.8823083693074157e-05,-1.7852807082834915e-08,1.2685509385832368e-05,-0.0001078375102477592,-2.328059864758121e-06
87.0,-4.374516283495415e-05,6.616689213121201e-05,2.8755488787850144e-06,1.2382705248075906e-05,2.792019981719297e-05,-4.6208183877491684e-08,1.1450343052711818e-05,-0.00010834606510574249,-2.2684301435725413e-06
87.10000000000001,-4.249666159037474e-05,6.886826718514851e-05,2.868168031978174e-06,1.248501244579402e-05,2.701375053936501e-05,-7.380846806840454e-08,1.0230719771811511e-05,-0.00010877391333935556,-2.2080227352730282e-06
87.2,-4.123913304141463e-05,7.147870714339597e-05,2.8581035383095263e-06,1.2575285489601137e-05,2.61043995824746e-05,-1.0064493668647618e-07,9.027304380711753e-06,-0.00010912211482684884,-2.1469174894457303e-06
87.30000000000001,-3.997376375700059e-05,7.399798729757704e-05,2.8454325534442854e-06,1.2653692844140432e-05,2.5192801541810716e-05,-1.2670984865240953e-07,7.840735453929432e-06,-0.00010939176487966598,-2.0851929572746688e-06
87.4,-3.8701722847269225e-05,7.642594745765671e-05,2.830232910647231e-06,1.2720409097313627e-05,2.427960160079669e-05,-1.5199642797054215e-07,6.671625317319607e-06,-0.00010958399292168306,-2.0229263454506096e-06
87.5,-3.742416137745467e-05,7.876249098342995e-05,2.8125830260094563e-06,1.2775614698145509e-05,2.3365435257732367e-05,-1.764988463777509e-07,5.5205600831881255e-06,-0.00010969996116771876,-1.960193472576701e-06
87.60000000000001,-3.6142211807934446e-05,8.100758378978468e-05,2.792561805461616e-06,1.2819495695202237e-05,2.2450928063547294e-05,-2.002122054784017e-07,4.38809970567272e-06,-0.0001097408633022087,-1.8970687280520632e-06
87.7,-3.485698746035828e-05,8.316125332684031e-05,2.77024855362201e-06,1.2852243475761667e-05,2.1536695370556274e-05,-2.231325183960578e-07,3.274778055943085e-06,-0.00010970792315892234,-1.8336250334124893e-06
87.80000000000001,-3.356958200976535e-05,8.522358753606045e-05,2.7457228845247727e-06,1.28740545059293e-05,2.06233420922014e-05,-2.452566909723765e-07,2.1811030167632903e-06,-0.0001096023934025848,-1.7699338061054927e-06
87.9,-3.2281069002576464e-05,8.719473378343621e-05,2.7190646342704413e-06,1.2885130071888837e-05,1.9711462473757642e-05,-2.665825025433148e-07,1.1075565959536816e-06,-0.00010942555421325115,-1.7060649256750651e-06
88.0,-3.09925014003293e-05,8.907489777083342e-05,2.6903537756381976e-06,1.2885676022471671e-05,1.8801639873972105e-05,-2.871085863224363e-07,5.459505828350102e-08,-0.00010917871197426426,-1.6420867023297234e-06
88.10000000000001,-2.9704911149006815e-05,9.086434242659346e-05,2.659670334696122e-06,1.2875902513224871e-05,1.7894446557600348e-05,-3.068344094207574e-07,-9.773509246799002e-07,-0.00010886319796461095,-1.5780658478656857e-06
88.2,-2.8419308773791573e-05,9.25633867764731e-05,2.627094309442902e-06,1.2856023752152428e-05,1.6990443498796385e-05,-3.257602525321997e-07,-1.9878761072442876e-06,-0.00010848036705647547,-1.5140674489153827e-06
88.30000000000001,-2.7136682999061603e-05,9.417240479600377e-05,2.5927055905115697e-06,1.2826257747299712e-05,1.6090180195306623e-05,-3.438871893133237e-07,-2.9766004852715973e-06,-0.00010803159641877125,-1.4501549424899225e-06
88.4,-2.5858000393426982e-05,9.569182424534491e-05,2.556583883963009e-06,1.2786826056346211e-05,1.5194194493411487e-05,-3.612170654856063e-07,-3.943169095350141e-06,-0.00010751828422741627,-1.3863900937826084e-06
88.5,-2.458420503959031e-05,9.712212548770014e-05,2.5188086361941996e-06,1.2737953538366703e-05,1.430301242355233e-05,-3.7775247768809626e-07,-4.887251797950836e-06,-0.00010694184838309891,-1.3228329761991947e-06
88.60000000000001,-2.33162182287987e-05,9.846384029235765e-05,2.479458960983416e-06,1.2679868107916092e-05,1.3417148046575123e-05,-3.9349675210783586e-07,-5.808543045061155e-06,-0.00010630372523726478,-1.2595419535791673e-06
88.7,-2.2054938179639884e-05,9.97175506234093e-05,2.4386135686919187e-06,1.261280049158816e-05,1.2537103310516487e-05,-4.084539229149741e-07,-6.7067616327932206e-06,-0.00010560536832703638,-1.1965736645710612e-06
88.80000000000001,-2.080123978092053e-05,0.00010088388741519449,2.3963506976390167e-06,1.2536983987193516e-05,1.1663367917851817e-05,-4.226287105290189e-07,-7.581650439464412e-06,-0.00010484824711976042,-1.1339830091235867e-06
88.9,-1.955597435835083e-05,0.00010196352933550646,2.3527480476647983e-06,1.245265422569701e-05,1.0796419203119657e-05,-4.3602649974218364e-07,-8.432976149650606e-06,-0.00010403384576785923,-1.0718231370531757e-06
89.0,-1.8319969464745842e-05,0.00010295720153758955,2.3078827158922705e-06,1.2360048936049877e-05,9.936722020830954e-06,-4.4865331772527704e-07,-9.260528964713356e-06,-0.00010316366187464448,-1.0101454386474715e-06
89.10000000000001,-1.7094028693441157e-05,0.0001038656744019462,2.2618311346981637e-06,1.2259407713046847e-05,9.084728643566507e-06,-4.6051581194106784e-07,-1.0064122300303081e-05,-0.00010223920527173355,-9.489995372632623e-07
89.2,-1.5878931514607813e-05,0.00010468976226896228,2.2146690118992115e-06,1.2150971788333439e-05,8.240878670160758e-06,-4.716212279895228e-07,-1.0843592471340767e-05,-0.00010126199680868998,-8.884332838763953e-07
89.30000000000001,-1.467543313413945e-05,0.00010543032216334879,2.166471273158334e-06,1.2034983804683632e-05,7.405598943864997e-06,-4.819773874087769e-07,-1.1598798364980626e-05,-0.00010023356715549134,-8.284927535403238e-07
89.4,-1.3484264374773143e-05,0.00010608825251138662,2.11731200661282e-06,1.1911687593663074e-05,6.579303480378255e-06,-4.915926654551408e-07,-1.2329621102055704e-05,-9.915545561840903e-05,-7.692222437091136e-07
89.5,-1.2306131579094344e-05,0.00010666449185194956,2.067264409724331e-06,1.1781327956787998e-05,5.762393405629373e-06,-5.004759688848905e-07,-1.3035963687507633e-05,-9.802920896986582e-05,-7.106642743799746e-07
89.60000000000001,-1.1141716534065845e-05,0.00010716001754226848,2.01640073834833e-06,1.1644150450284993e-05,4.95525690318922e-06,-5.086367137600116e-07,-1.3717750650300519e-05,-9.685638029281839e-05,-6.528595900096838e-07
89.7,-9.991676416710663e-06,0.00010757584445938725,1.9647922580183805e-06,1.150040117355182e-05,4.15826917118761e-06,-5.160848032994946e-07,-1.4374927673317309e-05,-9.563852784019323e-05,-5.958471631586408e-07
89.80000000000001,-8.856643760569217e-06,0.00010791302369824777,1.9125091974386615e-06,1.1350326561414469e-05,3.3717923886052347e-06,-5.22830605797191e-07,-1.500746121373511e-05,-9.437721390988503e-05,-5.396641998157153e-07
89.9,-7.737226442542144e-06,0.00010817264126732846,1.8596207041759968e-06,1.1194173180270734e-05,2.596175690806829e-06,-5.288849326266479e-07,-1.5615338114373565e-05,-9.30740037358087e-05,-4.843461463565472e-07
90.0,-6.634007689721578e-06,0.00010835581678274624,1.8061948025407227e-06,1.1032187528205657e-05,1.8317551541778586e-06,-5.342590163527417e-07,-1.6198565206507753e-05,-9.173046439547642e-05,-4.2992669808750165e-07
90.10000000000001,-5.547546105805647e-06,0.00010846370216171857,1.7522983536437897e-06,1.0864615839159316e-05,1.0788537897232526e-06,-5.389644889693304e-07,-1.675716890463405e-05,-9.034816373455273e-05,-3.7643780932709484e-07
90.2,-4.478375716683389e-06,0.00010849748031626688,1.6979970176156362e-06,1.0691703891222574e-05,3.377815454830745e-07,-5.43013360281535e-07,-1.7291194793674112e-05,-8.892866930882136e-05,-3.239097049763711e-07
90.30000000000001,-3.42700603477023e-06,0.00010845836384802854,1.6433552179705709e-06,1.051369681913159e-05,-3.9116468238342276e-07,-5.46417996450653e-07,-1.7800707209098438e-05,-8.747354734397966e-05,-2.723708935294391e-07
90.4,-2.3939221416675177e-06,0.00010834759374502882,1.5884361080986616e-06,1.033083893102712e-05,-1.1077010299972227e-06,-5.491910987190924e-07,-1.8285788810446996e-05,-8.5984361713656e-05,-2.2184818147515087e-07
90.5,-1.379584788713526e-06,0.00010816643808124907,1.5333015398654514e-06,1.0143373529539918e-05,-1.811556637797461e-06,-5.513456823321017e-07,-1.8746540148720226e-05,-8.446267293602862e-05,-1.7236668904074462e-07
90.60000000000001,-3.844305149876432e-07,0.00010791619071981149,1.4780120342982061e-06,9.951542737258827e-06,-2.5024736143758306e-06,-5.528950556724537e-07,-1.9183079228109014e-05,-8.291003718940434e-05,-1.239498672281578e-07
90.7,5.91128217675712e-07,0.00010759817002058466,1.4226267543358437e-06,9.755587326633551e-06,-3.18020699226831e-06,-5.538527996236245e-07,-1.959554106252754e-05,-8.132800534709754e-05,-7.66195160936576e-08
90.80000000000001,1.5467028731116594e-06,0.00010721371755299789,1.3672034796182045e-06,9.555746554359474e-06,-3.844524675867736e-06,-5.542327471763923e-07,-1.9984077227407673e-05,-7.971812203193111e-05,-3.039580422142604e-08
90.9,2.4819286731403987e-06,0.00010676419681483556,1.3117985832888881e-06,9.352258000287392e-06,-4.49520738162326e-06,-5.540489632931645e-07,-2.0348855407208275e-05,-7.808192469066285e-05,1.4702710658220968e-08
91.0,3.396464414230051e-06,0.00010625099195776604,1.2564670107845157e-06,9.145357410896521e-06,-5.132048570695109e-06,-5.533157250437243e-07,-2.0690058939087104e-05,-7.642094268862194e-05,5.8659059955218535e-08
